step,sim_time,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,action_0,action_1,action_2,action_3,action_4,action_5,root_pos_w_0,root_pos_w_1,root_pos_w_2,root_quat_w_0,root_quat_w_1,root_quat_w_2,root_quat_w_3,root_lin_vel_b_0,root_lin_vel_b_1,root_lin_vel_b_2,root_ang_vel_b_0,root_ang_vel_b_1,root_ang_vel_b_2,joint_pos_servo2,joint_pos_servo1,joint_pos_servo4,joint_pos_servo3,joint_pos_wheel1,joint_pos_wheel2,joint_vel_servo2,joint_vel_servo1,joint_vel_servo4,joint_vel_servo3,joint_vel_wheel1,joint_vel_wheel2,applied_torque_0,applied_torque_1,applied_torque_2,applied_torque_3,applied_torque_4,applied_torque_5
654,13.1,-5.3268933697836474e-05,0.00060790847055614,-8.384498869418167e-06,-0.0022964724339544773,-1.1577571058296598e-05,0.00046178995398804545,0.016084639355540276,-2.1637679310515523e-06,-0.9998705983161926,0.0,0.0,0.0,0.27000001072883606,0.0,0.27075523138046265,2.164045781682944e-06,0.1384676694869995,0.13338708877563477,0.06223857402801514,0.061109066009521484,-0.9998593926429749,-0.6099808812141418,0.0013817588333040476,-0.001372664119116962,-0.002341620158404112,0.0025433136615902185,-0.0007109206053428352,-0.001773123862221837,0.08734473586082458,0.09939500689506531,0.08281268179416656,0.09681153297424316,0.00045838020741939545,-2.6114284992218018e-05,0.08735129237174988,0.09940563887357712,0.08281692117452621,0.0968131422996521,0.0004482325166463852,-5.216151475906372e-05,-0.029491998255252838,0.0011859480291604996,0.2707552909851074,3.2830026611918584e-05,0.008042608387768269,-0.0038338482845574617,0.9999602437019348,-4.9732010666048154e-05,0.000533891434315592,1.0136364835489076e-05,-0.002003742614760995,4.160764365224168e-05,0.00044571355101652443,1.0384669303894043,-1.8377583026885986,1.0333904027938843,-1.838891863822937,-0.9998840689659119,-0.6100069284439087,0.001032315194606781,-0.0018363529816269875,-0.0009192143334075809,0.0019236719235777855,-0.0009198795887641609,-0.0018024761229753494,0.011225408874452114,-0.007409948855638504,0.6231462359428406,0.5960729122161865,0.009203540161252022,0.002407121006399393
655,13.120000000000001,-4.9732010666048154e-05,0.000533891434315592,1.0136364835489076e-05,-0.002003742614760995,4.160764365224168e-05,0.00044571355101652443,0.016084829345345497,-3.98916017729789e-06,-0.9998703598976135,0.0,0.0,0.0,0.27000001072883606,0.0,0.2707552909851074,3.98967813453055e-06,0.1384669542312622,0.1333904266357422,0.06224167346954346,0.06110811233520508,-0.9998840689659119,-0.6100069284439087,0.001032315194606781,-0.0009192143334075809,-0.0018363529816269875,0.0019236719235777855,-0.0009198795887641609,-0.0018024761229753494,0.08735129237174988,0.09940563887357712,0.08281692117452621,0.0968131422996521,0.0004482325166463852,-5.216151475906372e-05,0.087347611784935,0.09939710795879364,0.08281779289245605,0.0968138724565506,0.0004521515220403671,-4.128366708755493e-05,-0.029492974281311035,0.0011860295198857784,0.27075543999671936,3.262748577981256e-05,0.008043124340474606,-0.003833804978057742,0.9999602437019348,-4.9648388085188344e-05,0.0004834367719013244,8.8345113908872e-06,-0.0018143031047657132,5.6200518883997574e-05,0.0004142593825235963,1.0384674072265625,-1.8377573490142822,1.0333915948867798,-1.8388903141021729,-0.9999087452888489,-0.6100355386734009,0.0009184309164993465,-0.0016684631118550897,-0.0008398875943385065,0.0017192529048770666,-0.0009258650825358927,-0.001691883197054267,0.010908646509051323,-0.0070001184940338135,0.6235798001289368,0.5954316258430481,0.009064113721251488,0.002780665410682559
656,13.14,-4.9648388085188344e-05,0.0004834367719013244,8.8345113908872e-06,-0.0018143031047657132,5.6200518883997574e-05,0.0004142593825235963,0.016085859388113022,-3.5808334359899163e-06,-0.9998703598976135,0.0,0.0,0.0,0.27000001072883606,0.0,0.27075543999671936,3.581300006771926e-06,0.1384674310684204,0.1333916187286377,0.06224262714385986,0.06110966205596924,-0.9999087452888489,-0.6100355386734009,0.0009184309164993465,-0.0008398875943385065,-0.0016684631118550897,0.0017192529048770666,-0.0009258650825358927,-0.001691883197054267,0.087347611784935,0.09939710795879364,0.08281779289245605,0.0968138724565506,0.0004521515220403671,-4.128366708755493e-05,0.0873451977968216,0.09939256310462952,0.08281604200601578,0.09681393206119537,0.00046079419553279877,-2.1792948246002197e-05,-0.029494037851691246,0.0011861920356750488,0.270755410194397,3.232526796637103e-05,0.008043664507567883,-0.0038336901925504208,0.9999602437019348,-5.020312164560892e-05,0.0005105239106342196,8.125014119286789e-07,-0.0019195214845240116,7.999005902092904e-05,0.0003756946243811399,1.0384676456451416,-1.8377569913864136,1.033392310142517,-1.8388893604278564,-0.9999324083328247,-0.6100611686706543,0.0010042553767561913,-0.0018375054933130741,-0.000946437066886574,0.0017361571080982685,-0.0008446990977972746,-0.0015261591179296374,0.010581874288618565,-0.0066276369616389275,0.6239327192306519,0.5948363542556763,0.009017059579491615,0.0029175435192883015
657,13.16,-5.020312164560892e-05,0.0005105239106342196,8.125014119286789e-07,-0.0019195214845240116,7.999005902092904e-05,0.0003756946243811399,0.016086937859654427,-2.9741349862888455e-06,-0.9998703598976135,0.0,0.0,0.0,0.27000001072883606,0.0,0.270755410194397,2.9745181109319674e-06,0.1384676694869995,0.133392333984375,0.062242984771728516,0.061110615730285645,-0.9999324083328247,-0.6100611686706543,0.0010042553767561913,-0.000946437066886574,-0.0018375054933130741,0.0017361571080982685,-0.0008446990977972746,-0.0015261591179296374,0.0873451977968216,0.09939256310462952,0.08281604200601578,0.09681393206119537,0.00046079419553279877,-2.1792948246002197e-05,0.08734482526779175,0.09939424693584442,0.08281411230564117,0.09681321680545807,0.00047764740884304047,-4.507601261138916e-06,-0.02949509583413601,0.0011858094949275255,0.2707553803920746,3.3104210160672665e-05,0.008044163696467876,-0.0038336014840751886,0.9999603033065796,-5.131907528266311e-05,0.0004648965841624886,-5.445862143460545e-07,-0.0017406621482223272,6.73195390845649e-05,0.00046131297131069005,1.0384674072265625,-1.8377563953399658,1.033393383026123,-1.838890552520752,-0.9999544620513916,-0.6100836992263794,0.0008425757987424731,-0.0016960123321041465,-0.0008061038097366691,0.001544757978990674,-0.0007425110088661313,-0.0013474980369210243,0.011412717401981354,-0.00749210873618722,0.622887134552002,0.5961354374885559,0.009209965355694294,0.0026875121984630823
658,13.18,-5.131907528266311e-05,0.0004648965841624886,-5.445862143460545e-07,-0.0017406621482223272,6.73195390845649e-05,0.00046131297131069005,0.016087941825389862,-4.529560101218522e-06,-0.9998705983161926,0.0,0.0,0.0,0.27000001072883606,0.0,0.2707553803920746,4.530144451564411e-06,0.1384674310684204,0.13339340686798096,0.06224358081817627,0.06110942363739014,-0.9999544620513916,-0.6100836992263794,0.0008425757987424731,-0.0008061038097366691,-0.0016960123321041465,0.001544757978990674,-0.0007425110088661313,-0.0013474980369210243,0.08734482526779175,0.09939424693584442,0.08281411230564117,0.09681321680545807,0.00047764740884304047,-4.507601261138916e-06,0.0873410552740097,0.09938985109329224,0.08281038701534271,0.09681209921836853,0.000491579994559288,1.6741454601287842e-05,-0.029496151953935623,0.0011863971594721079,0.270755410194397,3.22184496326372e-05,0.008044583722949028,-0.0038338955491781235,0.9999603033065796,-5.302645149640739e-05,0.00045028605381958187,-8.908370546123479e-06,-0.0016942964866757393,-2.668413617357146e-05,0.0005194355035200715,1.0384684801101685,-1.83775794506073,1.0333914756774902,-1.838888168334961,-0.999973475933075,-0.6101043820381165,0.0009530651150271297,-0.0017973813228309155,-0.00102296844124794,0.0019377449061721563,-0.0005639718729071319,-0.0013242008863016963,0.011049570515751839,-0.007113969419151545,0.6233580112457275,0.5957195162773132,0.00911395251750946,0.0028018937446177006
659,13.200000000000001,-5.302645149640739e-05,0.00045028605381958187,-8.908370546123479e-06,-0.0016942964866757393,-2.668413617357146e-05,0.0005194355035200715,0.016088776290416718,-2.750151907093823e-06,-0.9998705983161926,0.0,0.0,0.0,0.27000001072883606,0.0,0.270755410194397,2.7505111575010233e-06,0.13846850395202637,0.13339149951934814,0.06224203109741211,0.06111180782318115,-0.999973475933075,-0.6101043820381165,0.0009530651150271297,-0.00102296844124794,-0.0017973813228309155,0.0019377449061721563,-0.0005639718729071319,-0.0013242008863016963,0.0873410552740097,0.09938985109329224,0.08281038701534271,0.09681209921836853,0.000491579994559288,1.6741454601287842e-05,0.08734200149774551,0.09938985109329224,0.08280950784683228,0.09681089222431183,0.0004837270826101303,1.4863908290863037e-05,-0.029497215524315834,0.0011864241678267717,0.2707553505897522,3.198607373633422e-05,0.008044778369367123,-0.0038337823934853077,0.9999602437019348,-5.0800241297110915e-05,0.0004858093161601573,-1.0994297554134391e-05,-0.0018282969249412417,-6.171795575937722e-06,0.0005322576616890728,1.038468599319458,-1.8377580642700195,1.0333912372589111,-1.8388882875442505,-0.999992311000824,-0.6101223230361938,0.0010376550490036607,-0.0019388849614188075,-0.001100089750252664,0.002052630065008998,-0.000590918876696378,-0.001360368332825601,0.011331900954246521,-0.007491396740078926,0.6228695511817932,0.5963773727416992,0.009201995097100735,0.002487489255145192
660,13.22,-5.0800241297110915e-05,0.0004858093161601573,-1.0994297554134391e-05,-0.0018282969249412417,-6.171795575937722e-06,0.0005322576616890728,0.016089163720607758,-2.2857420844957232e-06,-0.9998703598976135,0.0,0.0,0.0,0.27000001072883606,0.0,0.2707553505897522,2.2860413082526065e-06,0.13846862316131592,0.13339126110076904,0.06224191188812256,0.0611116886138916,-0.999992311000824,-0.6101223230361938,0.0010376550490036607,-0.001100089750252664,-0.0019388849614188075,0.002052630065008998,-0.000590918876696378,-0.001360368332825601,0.08734200149774551,0.09938985109329224,0.08280950784683228,0.09681089222431183,0.0004837270826101303,1.4863908290863037e-05,0.0873437374830246,0.09939433634281158,0.08280979096889496,0.09681196510791779,0.00048368237912654877,1.0184943675994873e-05,-0.02949824556708336,0.0011860639788210392,0.27075543999671936,3.2771833502920344e-05,0.008045174181461334,-0.003833600552752614,0.99996018409729,-4.847386298933998e-05,0.000477142195450142,8.158618584275246e-06,-0.0017856815829873085,3.9693080907454714e-05,0.0004834062419831753,1.0384671688079834,-1.8377561569213867,1.0333921909332275,-1.8388893604278564,-1.000011682510376,-0.6101406216621399,0.000830611155834049,-0.0016659479588270187,-0.0008496335940435529,0.0016664229333400726,-0.0006575350998900831,-0.0012930930824950337,0.010796668007969856,-0.006889695767313242,0.6235630512237549,0.5954766869544983,0.009099993854761124,0.00270081777125597
661,13.24,-4.847386298933998e-05,0.000477142195450142,8.158618584275246e-06,-0.0017856815829873085,3.9693080907454714e-05,0.0004834062419831753,0.01608995907008648,-3.857086994685233e-06,-0.9998701214790344,0.0,0.0,0.0,0.27000001072883606,0.0,0.27075543999671936,3.85758858101326e-06,0.1384671926498413,0.13339221477508545,0.06224381923675537,0.061110615730285645,-1.000011682510376,-0.6101406216621399,0.000830611155834049,-0.0008496335940435529,-0.0016659479588270187,0.0016664229333400726,-0.0006575350998900831,-0.0012930930824950337,0.0873437374830246,0.09939433634281158,0.08280979096889496,0.09681196510791779,0.00048368237912654877,1.0184943675994873e-05,0.08734128624200821,0.09938967972993851,0.08280903100967407,0.09681028127670288,0.0004996266216039658,2.4847686290740967e-05,-0.0294992346316576,0.0011865467531606555,0.270755410194397,3.1923984352033585e-05,0.008045447990298271,-0.003833957714959979,0.9999602437019348,-4.9206657422473654e-05,0.0004343900945968926,-1.0345218470320106e-05,-0.0016386023489758372,-1.8387901945970953e-05,0.0004487930564209819,1.0384684801101685,-1.837758183479309,1.0333900451660156,-1.8388872146606445,-1.0000298023223877,-0.6101588606834412,0.0009566020453348756,-0.0017510736361145973,-0.0010282229632139206,0.001863093813881278,-0.0005296685849316418,-0.0012259340146556497,0.010662224143743515,-0.006731647066771984,0.6239487528800964,0.5951508283615112,0.00904855877161026,0.002853336511179805
662,13.26,-4.9206657422473654e-05,0.0004343900945968926,-1.0345218470320106e-05,-0.0016386023489758372,-1.8387901945970953e-05,0.0004487930564209819,0.016090501099824905,-2.1536179701797664e-06,-0.9998703598976135,0.0,0.0,0.0,0.27000001072883606,0.0,0.270755410194397,2.1538976398005616e-06,0.13846850395202637,0.13339006900787354,0.06224179267883301,0.06111276149749756,-1.0000298023223877,-0.6101588606834412,0.0009566020453348756,-0.0010282229632139206,-0.0017510736361145973,0.001863093813881278,-0.0005296685849316418,-0.0012259340146556497,0.08734128624200821,0.09938967972993851,0.08280903100967407,0.09681028127670288,0.0004996266216039658,2.4847686290740967e-05,0.08733956515789032,0.09938789159059525,0.08280777186155319,0.09681135416030884,0.0004962291568517685,3.0271708965301514e-05,-0.029500219970941544,0.0011863532708957791,0.270755410194397,3.2192026992561296e-05,0.008045800030231476,-0.0038339104503393173,0.9999602437019348,-4.770420491695404e-05,0.0004835052532143891,-1.1545210327312816e-05,-0.0018186501692980528,-3.3422193155274726e-06,0.0005426201969385147,1.0384674072265625,-1.8377573490142822,1.033389925956726,-1.8388879299163818,-1.000046968460083,-0.6101747155189514,0.0010140702361240983,-0.0019377488642930984,-0.0011007499415427446,0.0020315051078796387,-0.0004909590352326632,-0.0012412179494276643,0.01143166609108448,-0.0075765373185276985,0.6227255463600159,0.5965366363525391,0.009224113076925278,0.0025015363935381174
663,13.280000000000001,-4.770420491695404e-05,0.0004835052532143891,-1.1545210327312816e-05,-0.0018186501692980528,-3.3422193155274726e-06,0.0005426201969385147,0.016091208904981613,-2.6877387426793575e-06,-0.9998703598976135,0.0,0.0,0.0,0.27000001072883606,0.0,0.270755410194397,2.6880882160185138e-06,0.1384674310684204,0.13338994979858398,0.06224262714385986,0.061112046241760254,-1.000046968460083,-0.6101747155189514,0.0010140702361240983,-0.0011007499415427446,-0.0019377488642930984,0.0020315051078796387,-0.0004909590352326632,-0.0012412179494276643,0.08733956515789032,0.09938789159059525,0.08280777186155319,0.09681135416030884,0.0004962291568517685,3.0271708965301514e-05,0.08734159916639328,0.09939347207546234,0.08280687779188156,0.09681123495101929,0.0005010422319173813,2.8543174266815186e-05,-0.02950117737054825,0.0011860458180308342,0.27075546979904175,3.2810508855618536e-05,0.00804600678384304,-0.0038336473517119884,0.99996018409729,-4.581271423376165e-05,0.00046944324276410043,7.748046300548594e-06,-0.0017599058337509632,3.4266995498910546e-05,0.0004341893654782325,1.0384658575057983,-1.8377559185028076,1.0333905220031738,-1.8388891220092773,-1.0000642538070679,-0.6101906895637512,0.0008293516002595425,-0.0016464391956105828,-0.0008794128661975265,0.0016317882109433413,-0.0005390256410464644,-0.0011296995216980577,0.010960704647004604,-0.00704999640583992,0.6234721541404724,0.595586359500885,0.009104236960411072,0.0027191010303795338
664,13.3,-4.581271423376165e-05,0.00046944324276410043,7.748046300548594e-06,-0.0017599058337509632,3.4266995498910546e-05,0.0004341893654782325,0.01609162427484989,-3.927299985662103e-06,-0.9998701214790344,0.0,0.0,0.0,0.27000001072883606,0.0,0.27075546979904175,3.927807483705692e-06,0.13846588134765625,0.13339054584503174,0.06224405765533447,0.061110854148864746,-1.0000642538070679,-0.6101906895637512,0.0008293516002595425,-0.0008794128661975265,-0.0016464391956105828,0.0016317882109433413,-0.0005390256410464644,-0.0011296995216980577,0.08734159916639328,0.09939347207546234,0.08280687779188156,0.09681123495101929,0.0005010422319173813,2.8543174266815186e-05,0.08733836561441422,0.09938721358776093,0.08280591666698456,0.0968090146780014,0.0005181487649679184,4.600733518600464e-05,-0.029502149671316147,0.0011864823754876852,0.27075543999671936,3.19298924296163e-05,0.008046373724937439,-0.0038339095190167427,0.9999602437019348,-4.6715849748579785e-05,0.0005102303111925721,-1.2459938261599746e-05,-0.0019226537551730871,-2.073367068078369e-05,0.0005068312748335302,1.038466453552246,-1.8377573490142822,1.0333884954452515,-1.8388878107070923,-1.0000795125961304,-0.6102060079574585,0.0010876962915062904,-0.002048336435109377,-0.001190967857837677,0.0021197348833084106,-0.0003200122155249119,-0.0011215234408155084,0.011538341641426086,-0.007663708180189133,0.6227218508720398,0.596540093421936,0.009265124797821045,0.002551107667386532
665,13.32,-4.6715849748579785e-05,0.0005102303111925721,-1.2459938261599746e-05,-0.0019226537551730871,-2.073367068078369e-05,0.0005068312748335302,0.01609235256910324,-2.159111318178475e-06,-0.9998703598976135,0.0,0.0,0.0,0.27000001072883606,0.0,0.27075543999671936,2.159391442546621e-06,0.138466477394104,0.13338851928710938,0.06224262714385986,0.061112165451049805,-1.0000795125961304,-0.6102060079574585,0.0010876962915062904,-0.001190967857837677,-0.002048336435109377,0.0021197348833084106,-0.0003200122155249119,-0.0011215234408155084,0.08733836561441422,0.09938721358776093,0.08280591666698456,0.0968090146780014,0.0005181487649679184,4.600733518600464e-05,0.0873401015996933,0.09939306974411011,0.08280541747808456,0.0968092605471611,0.0005179252475500107,4.120916128158569e-05,-0.02950305864214897,0.0011859644437208772,0.27075546979904175,3.283273690612987e-05,0.00804650504142046,-0.0038337542209774256,0.9999602437019348,-4.441020792000927e-05,0.00038969184970483184,2.540705281717237e-06,-0.0014538993127644062,3.3294847526121885e-05,0.0004860722692683339,1.0384645462036133,-1.8377553224563599,1.0333893299102783,-1.8388898372650146,-1.0000938177108765,-0.6102191805839539,0.0006264882395043969,-0.001415342791005969,-0.00065727619221434,0.0012840527342632413,-0.0004547146672848612,-0.0009305173880420625,0.010811636224389076,-0.00685726385563612,0.6235785484313965,0.5951354503631592,0.00904563907533884,0.0028306373860687017
666,13.34,-4.441020792000927e-05,0.00038969184970483184,2.540705281717237e-06,-0.0014538993127644062,3.3294847526121885e-05,0.0004860722692683339,0.01609262265264988,-3.96621908294037e-06,-0.9998703598976135,0.0,0.0,0.0,0.27000001072883606,0.0,0.27075546979904175,3.966734311688924e-06,0.1384645700454712,0.13338935375213623,0.06224465370178223,0.06111013889312744,-1.0000938177108765,-0.6102191805839539,0.0006264882395043969,-0.00065727619221434,-0.001415342791005969,0.0012840527342632413,-0.0004547146672848612,-0.0009305173880420625,0.0873401015996933,0.09939306974411011,0.08280541747808456,0.0968092605471611,0.0005179252475500107,4.120916128158569e-05,0.08733213692903519,0.09937962889671326,0.08280173689126968,0.09680876135826111,0.000533049926161766,7.184594869613647e-05,-0.02950395457446575,0.0011863447725772858,0.2707552909851074,3.232372910133563e-05,0.008047104813158512,-0.0038338324520736933,0.9999602437019348,-4.601631735567935e-05,0.0004372452385723591,-2.060426959360484e-05,-0.0016465680673718452,9.47823173191864e-06,0.0004951460286974907,1.0384647846221924,-1.8377583026885986,1.0333867073059082,-1.8388891220092773,-1.0001063346862793,-0.6102308630943298,0.0009218128980137408,-0.0018649569246917963,-0.0010691735660657287,0.0017681103199720383,-0.00026659443392418325,-0.0008117498364299536,0.011290919966995716,-0.007353735156357288,0.6230995655059814,0.5959166288375854,0.009095975197851658,0.0028335582464933395
